index,category,description,influenceDistance,pct,x,y
153,0,Bonnie,54.2125,0.7560192616372392,-12.93718,-3.7643244
154,0,Bonnie,99.0589,0.7544141252006421,-13.484127,-4.038561
155,0,Bonnie,129.817,0.7528089887640449,-8.270947,-11.985036
156,0,Bonnie,92.2787,0.7512038523274478,-6.942292,-12.245321
157,0,Bonnie,48.3586,0.7495987158908507,-5.8367114,-12.865148
158,0,Bonnie,41.2042,0.7479935794542536,-5.4949512,-13.316284
159,0,Bonnie,43.4255,0.7463884430176565,-6.50006,-14.487091
160,0,Bonnie,43.7836,0.7447833065810594,-7.2452765,-15.0
161,0,Bonnie,37.4114,0.7431781701444623,-7.3627176,-14.891432
162,0,Bonnie,47.2329,0.7415730337078652,-7.3648024,-14.540065
163,0,Bonnie,56.7153,0.7399678972712681,-7.2569656,-14.360807
164,0,Bonnie,58.0182,0.7383627608346709,-7.236853,-14.673267
165,0,Bonnie,42.055,0.7367576243980738,-7.508931,-14.663426
166,0,Bonnie,36.5155,0.7351524879614767,-7.3746405,-14.561712
167,0,Bonnie,27.9902,0.7335473515248796,-7.4129114,-14.676117
168,0,Bonnie,32.2992,0.7319422150882825,-7.238595,-14.60846
169,0,Bonnie,35.3513,0.7303370786516854,-7.02802,-14.349232
170,0,Bonnie,41.0097,0.7287319422150883,-6.9294853,-14.115941
171,0,Bonnie,77.695,0.7271268057784912,-7.362864,-13.854609
172,0,Bonnie,102.64,0.7255216693418941,-4.4061794,-13.269194
173,0,Bonnie,124.69,0.723916532905297,-24.189468,-3.8182204
174,0,Bonnie,101.002,0.7223113964686998,-27.464493,2.3801622
175,0,Bonnie,96.9034,0.7207062600321027,-8.412468,-12.695684
176,0,Bonnie,90.5511,0.7191011235955056,-21.273232,-2.3026257
177,0,Bonnie,94.5952,0.7174959871589085,-25.298912,-1.8123987
178,0,Bonnie,84.4577,0.7158908507223114,-29.318542,0.66093063
179,0,Bonnie,68.538,0.7142857142857143,-27.647491,-2.7009788
180,0,Bonnie,87.5328,0.7126805778491172,-27.049026,-4.8137617
181,0,Bonnie,51.2498,0.7110754414125201,18.752687,1.9219408
182,0,Bonnie,42.3874,0.709470304975923,18.067793,2.0537882
183,0,Bonnie,45.3042,0.7078651685393258,12.6021385,-1.9025137
184,0,Bonnie,32.3885,0.7062600321027287,11.81241,-1.8582351
185,0,Bonnie,38.8676,0.7046548956661316,13.209139,-1.0052326
186,0,Bonnie,45.8271,0.7030497592295345,14.212204,-0.4983573
187,0,Bonnie,45.7793,0.7014446227929374,10.527973,-2.2930756
188,0,Bonnie,33.607,0.6998394863563403,10.870532,-2.8196783
189,0,Bonnie,33.2101,0.6982343499197432,7.562521,-2.6728263
190,0,Bonnie,36.3243,0.6966292134831461,7.589387,-1.7954757
191,0,Bonnie,33.1159,0.695024077046549,9.14373,-3.525208
192,0,Bonnie,41.2104,0.6934189406099518,8.182917,-3.908374
193,0,Bonnie,50.9586,0.6918138041733547,7.4898205,-4.3206034
194,0,Bonnie,73.7205,0.6902086677367576,-3.5176535,-4.793148
195,0,Bonnie,89.4557,0.6886035313001605,-16.307947,-3.6780267
196,0,Bonnie,99.9951,0.6869983948635634,-17.852495,-5.050003
197,0,Bonnie,72.0254,0.6853932584269663,-16.907555,-8.006975
198,0,Bonnie,81.4559,0.6837881219903692,-24.337051,-5.217793
199,0,Bonnie,66.1171,0.6821829855537721,-17.595982,-3.4252453
200,0,Bonnie,48.72,0.680577849117175,-14.992044,-3.0501616
201,0,Bonnie,36.1863,0.6789727126805778,-16.067007,-4.421917
202,0,Bonnie,39.7656,0.6773675762439807,-16.187584,-5.685438
203,0,Bonnie,49.9497,0.6757624398073836,-16.776346,-8.102535
204,0,Bonnie,55.982,0.6741573033707865,-16.361551,-8.039639
205,0,Bonnie,61.9171,0.6725521669341894,-13.74026,-7.662216
206,0,Bonnie,65.0159,0.6709470304975923,-16.31512,-6.4896393
207,0,Bonnie,68.0779,0.6693418940609952,-17.60672,-6.4054
208,0,Bonnie,80.8601,0.6677367576243981,-21.578545,-6.5959215
209,0,Bonnie,68.4013,0.666131621187801,-18.615812,-6.1224003
210,0,Bonnie,49.3136,0.6645264847512039,-16.812248,-8.033606
211,0,Bonnie,78.8594,0.6629213483146067,-19.572205,-6.8381176
212,0,Bonnie,78.0105,0.6613162118780096,-23.397339,-5.588703
213,0,Bonnie,67.1289,0.6597110754414125,-21.096092,-3.3320353
214,0,Bonnie,55.7261,0.6581059390048154,-19.077936,-4.302272
215,0,Bonnie,46.93,0.6565008025682183,-15.935368,-5.115811
216,0,Bonnie,53.7632,0.6548956661316212,-16.341484,-6.069553
217,0,Bonnie,73.2219,0.6532905296950241,-21.304855,-6.7808833
218,0,Bonnie,65.6685,0.651685393258427,-21.902159,-6.6813626
219,0,Bonnie,46.3157,0.6500802568218299,-14.4090185,-5.2496014
220,0,Bonnie,45.516,0.6484751203852327,-15.912298,-5.466351
221,0,Bonnie,53.9943,0.6468699839486356,-18.348492,-7.170129
222,0,Bonnie,60.5675,0.6452648475120385,-19.27653,-7.514581
223,0,Bonnie,60.4277,0.6436597110754414,-17.576658,-6.5746145
224,0,Bonnie,66.8956,0.6420545746388443,-20.891851,-5.7136445
225,0,Bonnie,73.2524,0.6404494382022472,-23.330032,-5.713565
226,0,Bonnie,60.9309,0.6388443017656501,-21.269556,-2.8713298
227,0,Bonnie,69.4598,0.637239165329053,-20.98516,-3.3692136
228,0,Bonnie,108.667,0.6356340288924559,-13.603097,-3.901414
229,0,Bonnie,113.272,0.6340288924558587,-11.304245,-9.955011
230,0,Bonnie,83.9391,0.6324237560192616,-10.043394,-10.44559
231,0,Bonnie,67.0809,0.6308186195826645,-8.055672,-11.285882
232,0,Bonnie,63.3051,0.6292134831460674,-6.6532097,-11.828866
233,0,Bonnie,58.9682,0.6276083467094703,-6.7439575,-11.759078
234,0,Bonnie,57.5501,0.6260032102728732,-6.841691,-11.723764
235,0,Bonnie,45.204,0.6243980738362761,-6.9693556,-11.602801
236,0,Bonnie,36.4728,0.622792937399679,-6.4893904,-11.444464
237,0,Bonnie,31.2268,0.6211878009630819,-6.4640703,-11.369759
238,0,Bonnie,64.8073,0.6195826645264848,-7.4439106,-11.14435
239,0,Bonnie,79.0825,0.6179775280898876,-7.4877415,-10.859177
240,0,Bonnie,71.1645,0.6163723916532905,-16.190582,-5.6852646
241,0,Bonnie,55.4744,0.6147672552166934,-16.69691,-5.7160783
242,0,Bonnie,62.2716,0.6131621187800963,-20.448174,-6.15601
243,0,Bonnie,60.0132,0.6115569823434992,-14.598441,-2.786841
244,0,Bonnie,67.449,0.6099518459069021,-13.602131,-1.874857
245,0,Bonnie,62.37,0.608346709470305,-18.110138,-4.478655
246,0,Bonnie,43.3581,0.6067415730337079,-17.50532,-3.8013253
247,0,Bonnie,54.508,0.6051364365971108,-14.41872,-6.012374
